date,temperature
04.07.2020 03:30:00,12.31
04.07.2020 03:40:00,12.18
04.07.2020 03:50:00,12.12
04.07.2020 04:00:00,12.16
04.07.2020 04:10:00,12.23
04.07.2020 04:20:00,11.99
04.07.2020 04:30:00,11.82
04.07.2020 04:40:00,12.05
04.07.2020 04:50:00,12.32
04.07.2020 05:00:00,12.59
04.07.2020 05:10:00,12.69
04.07.2020 05:20:00,13.22
04.07.2020 05:30:00,13.96
04.07.2020 05:40:00,14.19
04.07.2020 05:50:00,14.18
04.07.2020 06:00:00,14.47
04.07.2020 06:10:00,15.55
04.07.2020 06:20:00,16.26
04.07.2020 06:30:00,16.7
04.07.2020 06:40:00,17.05
04.07.2020 06:50:00,17.18
04.07.2020 07:00:00,17.53
04.07.2020 07:10:00,17.78
04.07.2020 07:20:00,18.54
04.07.2020 07:30:00,19.3
04.07.2020 07:40:00,19.43
04.07.2020 07:50:00,19.75
04.07.2020 08:00:00,19.94
04.07.2020 08:10:00,19.74
04.07.2020 08:20:00,20.06
04.07.2020 08:30:00,20.08
04.07.2020 08:40:00,20.13
04.07.2020 08:50:00,20.1
04.07.2020 09:00:00,20.17
04.07.2020 09:10:00,20.41
04.07.2020 09:20:00,20.89
04.07.2020 09:30:00,21.11
04.07.2020 09:40:00,21.28
04.07.2020 09:50:00,21.14
04.07.2020 10:00:00,21.33
04.07.2020 10:10:00,21.35
04.07.2020 10:20:00,21.19
04.07.2020 10:30:00,21.09
04.07.2020 10:40:00,21.45
04.07.2020 10:50:00,21.66
04.07.2020 11:00:00,21.33
04.07.2020 11:10:00,21.5
04.07.2020 11:20:00,21.57
04.07.2020 11:30:00,21.6
04.07.2020 11:40:00,22.25
04.07.2020 11:50:00,22.42
04.07.2020 12:00:00,22.23
04.07.2020 12:10:00,22.6
04.07.2020 12:20:00,22.7
04.07.2020 12:30:00,22.64
04.07.2020 12:40:00,22.98
04.07.2020 12:50:00,23.21
04.07.2020 13:00:00,23.04
04.07.2020 13:10:00,22.87
04.07.2020 13:20:00,23.01
04.07.2020 13:30:00,23.65
04.07.2020 13:40:00,24.02
04.07.2020 13:50:00,23.73
04.07.2020 14:00:00,23.69
04.07.2020 14:10:00,23.65
04.07.2020 14:20:00,23.59
04.07.2020 14:30:00,23.75
04.07.2020 14:40:00,24.08
04.07.2020 14:50:00,24.16
04.07.2020 15:00:00,24.43
04.07.2020 15:10:00,24.63
04.07.2020 15:20:00,24.74
04.07.2020 15:30:00,24.9
04.07.2020 15:40:00,24.76
04.07.2020 15:50:00,24.43
04.07.2020 16:00:00,24.31
04.07.2020 16:10:00,24.76
04.07.2020 16:20:00,24.94
04.07.2020 16:30:00,24.66
04.07.2020 16:40:00,24.66
04.07.2020 16:50:00,24.74
04.07.2020 17:00:00,24.66
04.07.2020 17:10:00,24.78
04.07.2020 17:20:00,24.75
04.07.2020 17:30:00,24.77
04.07.2020 17:40:00,24.57
04.07.2020 17:50:00,24.43
04.07.2020 18:00:00,24.29
04.07.2020 18:10:00,24.14
04.07.2020 18:20:00,24.1
04.07.2020 18:30:00,24.09
04.07.2020 18:40:00,24
04.07.2020 18:50:00,23.85
04.07.2020 19:00:00,23.78
04.07.2020 19:10:00,23.77
04.07.2020 19:20:00,23.7
04.07.2020 19:30:00,23.6
04.07.2020 19:40:00,23.49
04.07.2020 19:50:00,23.34
04.07.2020 20:00:00,23.23
04.07.2020 20:10:00,23.04
04.07.2020 20:20:00,22.81
04.07.2020 20:30:00,22.69
04.07.2020 20:40:00,22.62
04.07.2020 20:50:00,22.52
04.07.2020 21:00:00,22.4
04.07.2020 21:10:00,22.25
04.07.2020 21:20:00,22.16
04.07.2020 21:30:00,22.02
04.07.2020 21:40:00,21.9
04.07.2020 21:50:00,21.78
04.07.2020 22:00:00,21.61
04.07.2020 22:10:00,21.4
04.07.2020 22:20:00,21.17
04.07.2020 22:30:00,21.02
04.07.2020 22:40:00,20.86
04.07.2020 22:50:00,20.54
04.07.2020 23:00:00,20.18
04.07.2020 23:10:00,20.08
04.07.2020 23:20:00,19.95
04.07.2020 23:30:00,19.97
04.07.2020 23:40:00,19.87
04.07.2020 23:50:00,19.94
05.07.2020 00:00:00,19.83
05.07.2020 00:10:00,19.93
05.07.2020 00:20:00,20.16
05.07.2020 00:30:00,20.17
05.07.2020 00:40:00,20.22
05.07.2020 00:50:00,20.37
05.07.2020 01:00:00,20.3
05.07.2020 01:10:00,20.3
05.07.2020 01:20:00,20.19
05.07.2020 01:30:00,19.97
05.07.2020 01:40:00,19.73
05.07.2020 01:50:00,19.56
05.07.2020 02:00:00,19.35
05.07.2020 02:10:00,19.4
05.07.2020 02:20:00,19.46
05.07.2020 02:30:00,19.25
05.07.2020 02:40:00,19.26
05.07.2020 02:50:00,19.53
05.07.2020 03:00:00,19.67
05.07.2020 03:10:00,19.69
05.07.2020 03:20:00,19.82
05.07.2020 03:30:00,19.9
05.07.2020 03:40:00,19.83
05.07.2020 03:50:00,19.68
05.07.2020 04:00:00,19.47
05.07.2020 04:10:00,19.46
05.07.2020 04:20:00,19.59
05.07.2020 04:30:00,19.52
05.07.2020 04:40:00,19.52
05.07.2020 04:50:00,19.56
05.07.2020 05:00:00,19.69
05.07.2020 05:10:00,19.76
05.07.2020 05:20:00,19.89
05.07.2020 05:30:00,20.38
05.07.2020 05:40:00,20.69
05.07.2020 05:50:00,20.6
05.07.2020 06:00:00,20.53
05.07.2020 06:10:00,20.53
05.07.2020 06:20:00,20.6
05.07.2020 06:30:00,20.67
05.07.2020 06:40:00,20.71
05.07.2020 06:50:00,20.81
05.07.2020 07:00:00,20.92
05.07.2020 07:10:00,20.96
05.07.2020 07:20:00,21.13
05.07.2020 07:30:00,21.51
05.07.2020 07:40:00,21.71
05.07.2020 07:50:00,21.87
05.07.2020 08:00:00,22.1
05.07.2020 08:10:00,22.08
05.07.2020 08:20:00,22.17
05.07.2020 08:30:00,22.07
05.07.2020 08:40:00,21.94
05.07.2020 08:50:00,21.94
05.07.2020 09:00:00,22.19
05.07.2020 09:10:00,22.37
05.07.2020 09:20:00,22.46
05.07.2020 09:30:00,22.69
05.07.2020 09:40:00,22.45
05.07.2020 09:50:00,22.39
05.07.2020 10:00:00,22.29
05.07.2020 10:10:00,22.24
05.07.2020 10:20:00,22.23
05.07.2020 10:30:00,22.43
05.07.2020 10:40:00,22.54
05.07.2020 10:50:00,22.66
05.07.2020 11:00:00,22.56
05.07.2020 11:10:00,22.54
05.07.2020 11:20:00,22.56
05.07.2020 11:30:00,22.66
05.07.2020 11:40:00,22.66
05.07.2020 11:50:00,22.88
05.07.2020 12:00:00,23.2
05.07.2020 12:10:00,23.39
05.07.2020 12:20:00,23.48
05.07.2020 12:30:00,23.45
05.07.2020 12:40:00,23.31
05.07.2020 12:50:00,23.28
05.07.2020 13:00:00,23.52
05.07.2020 13:10:00,23.72
05.07.2020 13:20:00,23.69
05.07.2020 13:30:00,23.85
05.07.2020 13:40:00,23.55
05.07.2020 13:50:00,23.51
05.07.2020 14:00:00,23.38
05.07.2020 14:10:00,23.34
05.07.2020 14:20:00,23.41
05.07.2020 14:30:00,24.09
05.07.2020 14:40:00,24.41
05.07.2020 14:50:00,24.8
05.07.2020 15:00:00,24.81
05.07.2020 15:10:00,25.05
05.07.2020 15:20:00,24.9
05.07.2020 15:30:00,25.09
05.07.2020 15:40:00,25.12
05.07.2020 15:50:00,24.86
05.07.2020 16:00:00,25.3
05.07.2020 16:10:00,25.43
05.07.2020 16:20:00,25.36
05.07.2020 16:30:00,25.5
05.07.2020 16:40:00,25.5
05.07.2020 16:50:00,25.37
05.07.2020 17:00:00,25.45
05.07.2020 17:10:00,25.28
05.07.2020 17:20:00,25.4
05.07.2020 17:30:00,25.97
05.07.2020 17:40:00,25.83
05.07.2020 17:50:00,25.75
05.07.2020 18:00:00,25.74
05.07.2020 18:10:00,25.89
05.07.2020 18:20:00,25.58
05.07.2020 18:30:00,25.2
05.07.2020 18:40:00,25.44
05.07.2020 18:50:00,25.25
05.07.2020 19:00:00,25.04
05.07.2020 19:10:00,24.89
05.07.2020 19:20:00,24.79
05.07.2020 19:30:00,24.7
05.07.2020 19:40:00,24.58
05.07.2020 19:50:00,24.51
05.07.2020 20:00:00,24.39
05.07.2020 20:10:00,24.24
05.07.2020 20:20:00,24.14
05.07.2020 20:30:00,24.05
05.07.2020 20:40:00,23.91
05.07.2020 20:50:00,23.8
05.07.2020 21:00:00,23.69
05.07.2020 21:10:00,23.57
05.07.2020 21:20:00,23.44
05.07.2020 21:30:00,23.29
05.07.2020 21:40:00,23.1
05.07.2020 21:50:00,23.02
05.07.2020 22:00:00,22.85
05.07.2020 22:10:00,22.61
05.07.2020 22:20:00,22.41
05.07.2020 22:30:00,22.22
05.07.2020 22:40:00,21.98
05.07.2020 22:50:00,21.84
05.07.2020 23:00:00,21.62
05.07.2020 23:10:00,21.54
05.07.2020 23:20:00,21.48
05.07.2020 23:30:00,21.33
05.07.2020 23:40:00,21.29
05.07.2020 23:50:00,21.2
06.07.2020 00:00:00,21.03
06.07.2020 00:10:00,20.83
06.07.2020 00:20:00,20.61
06.07.2020 00:30:00,20.4
06.07.2020 00:40:00,20.26
06.07.2020 00:50:00,20.18
06.07.2020 01:00:00,20.1
06.07.2020 01:10:00,20
06.07.2020 01:20:00,19.89
06.07.2020 01:30:00,19.51
06.07.2020 01:40:00,19.5
06.07.2020 01:50:00,19.26
06.07.2020 02:00:00,19.33
06.07.2020 02:10:00,19.54
06.07.2020 02:20:00,19.9
06.07.2020 02:30:00,19.95
06.07.2020 02:40:00,19.94
06.07.2020 02:50:00,19.92
06.07.2020 03:00:00,19.98
06.07.2020 03:10:00,20
06.07.2020 03:20:00,20.11
06.07.2020 03:30:00,19.95
06.07.2020 03:40:00,19.76
06.07.2020 03:50:00,19.59
06.07.2020 04:00:00,19.51
06.07.2020 04:10:00,19.37
06.07.2020 04:20:00,19.27
06.07.2020 04:30:00,19.11
06.07.2020 04:40:00,19.07
06.07.2020 04:50:00,19.04
06.07.2020 05:00:00,18.75
06.07.2020 05:10:00,18.46
06.07.2020 05:20:00,18.11
06.07.2020 05:30:00,17.77
06.07.2020 05:40:00,17.53
06.07.2020 05:50:00,17.68
06.07.2020 06:00:00,18.32
06.07.2020 06:10:00,17.84
06.07.2020 06:20:00,17.44
06.07.2020 06:30:00,17.04
06.07.2020 06:40:00,17.34
06.07.2020 06:50:00,17.75
06.07.2020 07:00:00,17.62
06.07.2020 07:10:00,17.57
06.07.2020 07:20:00,17.84
06.07.2020 07:30:00,17.86
06.07.2020 07:40:00,17.66
06.07.2020 07:50:00,17.57
06.07.2020 08:00:00,17.54
06.07.2020 08:10:00,17.58
06.07.2020 08:20:00,17.9
06.07.2020 08:30:00,17.9
06.07.2020 08:40:00,18.02
06.07.2020 08:50:00,18.09
06.07.2020 09:00:00,18.04
06.07.2020 09:10:00,17.94
06.07.2020 09:20:00,18.18
06.07.2020 09:30:00,18.02
06.07.2020 09:40:00,18.15
06.07.2020 09:50:00,18.18
06.07.2020 10:00:00,18.2
06.07.2020 10:10:00,18.25
06.07.2020 10:20:00,18.29
06.07.2020 10:30:00,18.56
06.07.2020 10:40:00,17.95
06.07.2020 10:50:00,17.56
06.07.2020 11:00:00,18.76
06.07.2020 11:10:00,18.37
06.07.2020 11:20:00,18.52
06.07.2020 11:30:00,18.75
06.07.2020 11:40:00,18.19
06.07.2020 11:50:00,18.66
06.07.2020 12:00:00,18.81
06.07.2020 12:10:00,18.7
06.07.2020 12:20:00,19.14
06.07.2020 12:30:00,19.09
06.07.2020 12:40:00,18.47
06.07.2020 12:50:00,18.95
06.07.2020 13:00:00,18.98
06.07.2020 13:10:00,19.21
06.07.2020 13:20:00,19.1
06.07.2020 13:30:00,19.5
06.07.2020 13:40:00,19.29
06.07.2020 13:50:00,19.61
06.07.2020 14:00:00,19.73
06.07.2020 14:10:00,19.38
06.07.2020 14:20:00,19.29
06.07.2020 14:30:00,19.55
06.07.2020 14:40:00,19.92
06.07.2020 14:50:00,19.7
06.07.2020 15:00:00,20.01
06.07.2020 15:10:00,19.92
06.07.2020 15:20:00,19.79
06.07.2020 15:30:00,20.12
06.07.2020 15:40:00,19.66
06.07.2020 15:50:00,19.57
06.07.2020 16:00:00,19.82
06.07.2020 16:10:00,19.72
06.07.2020 16:20:00,18.14
06.07.2020 16:30:00,15.52
06.07.2020 16:40:00,14.71
06.07.2020 16:50:00,14.43
06.07.2020 17:00:00,14.31
06.07.2020 17:10:00,14.13
06.07.2020 17:20:00,14.05
06.07.2020 17:30:00,14.37
06.07.2020 17:40:00,15
06.07.2020 17:50:00,15.57
06.07.2020 18:00:00,15.3
06.07.2020 18:10:00,15.14
06.07.2020 18:20:00,14.8
06.07.2020 18:30:00,14.53
06.07.2020 18:40:00,14.62
06.07.2020 18:50:00,14.67
06.07.2020 19:00:00,14.76
06.07.2020 19:10:00,14.53
06.07.2020 19:20:00,14.21
06.07.2020 19:30:00,14.06
06.07.2020 19:40:00,13.99
06.07.2020 19:50:00,13.93
06.07.2020 20:00:00,13.85
06.07.2020 20:10:00,13.72
06.07.2020 20:20:00,13.66
06.07.2020 20:30:00,13.57
06.07.2020 20:40:00,13.47
06.07.2020 20:50:00,13.42
06.07.2020 21:00:00,13.28
06.07.2020 21:10:00,13.08
06.07.2020 21:20:00,12.9
06.07.2020 21:30:00,12.81
06.07.2020 21:40:00,12.65
06.07.2020 21:50:00,12.57
06.07.2020 22:00:00,12.6
06.07.2020 22:10:00,12.58
06.07.2020 22:20:00,12.53
06.07.2020 22:30:00,12.38
06.07.2020 22:40:00,12.32
06.07.2020 22:50:00,12.33
06.07.2020 23:00:00,12.22
06.07.2020 23:10:00,12.06
06.07.2020 23:20:00,11.93
06.07.2020 23:30:00,11.83
06.07.2020 23:40:00,11.69
06.07.2020 23:50:00,11.6
07.07.2020 00:00:00,11.55
07.07.2020 00:10:00,11.49
07.07.2020 00:20:00,11.48
07.07.2020 00:30:00,11.46
07.07.2020 00:40:00,11.44
07.07.2020 00:50:00,11.46
07.07.2020 01:00:00,11.38
07.07.2020 01:10:00,11.27
07.07.2020 01:20:00,11.3
07.07.2020 01:30:00,11.29
07.07.2020 01:40:00,11.3
07.07.2020 01:50:00,11.42
07.07.2020 02:00:00,11.6
07.07.2020 02:10:00,11.63
07.07.2020 02:20:00,11.52
07.07.2020 02:30:00,11.36
07.07.2020 02:40:00,11.22
07.07.2020 02:50:00,11.25
07.07.2020 03:00:00,11.27
07.07.2020 03:10:00,11.27
07.07.2020 03:20:00,11.26
07.07.2020 03:30:00,11.39
07.07.2020 03:40:00,11.48
07.07.2020 03:50:00,11.55
07.07.2020 04:00:00,11.59
07.07.2020 04:10:00,11.58
07.07.2020 04:20:00,11.41
07.07.2020 04:30:00,11.28
07.07.2020 04:40:00,11.11
07.07.2020 04:50:00,10.98
07.07.2020 05:00:00,10.84
07.07.2020 05:10:00,10.92
07.07.2020 05:20:00,11.45
07.07.2020 05:30:00,11.96
07.07.2020 05:40:00,11.6
07.07.2020 05:50:00,11.29
07.07.2020 06:00:00,11.56
07.07.2020 06:10:00,12.1
07.07.2020 06:20:00,12.09
07.07.2020 06:30:00,12.07
07.07.2020 06:40:00,12.29
07.07.2020 06:50:00,12.4
07.07.2020 07:00:00,12.53
07.07.2020 07:10:00,12.63
07.07.2020 07:20:00,13.08
07.07.2020 07:30:00,14.12
07.07.2020 07:40:00,14.31
07.07.2020 07:50:00,14.57
07.07.2020 08:00:00,14.82
07.07.2020 08:10:00,14.17
07.07.2020 08:20:00,14.29
07.07.2020 08:30:00,13.66
07.07.2020 08:40:00,14.06
07.07.2020 08:50:00,14.82
07.07.2020 09:00:00,14.55
07.07.2020 09:10:00,14.64
07.07.2020 09:20:00,14.86
07.07.2020 09:30:00,15.24
07.07.2020 09:40:00,15.58
07.07.2020 09:50:00,16.21
07.07.2020 10:00:00,15.74
07.07.2020 10:10:00,15.05
07.07.2020 10:20:00,14.87
07.07.2020 10:30:00,15.24
07.07.2020 10:40:00,16.48
07.07.2020 10:50:00,16.98
07.07.2020 11:00:00,17
07.07.2020 11:10:00,16.91
07.07.2020 11:20:00,16.24
07.07.2020 11:30:00,16.59
07.07.2020 11:40:00,17.51
07.07.2020 11:50:00,17.65
07.07.2020 12:00:00,17.54
07.07.2020 12:10:00,17.11
07.07.2020 12:20:00,17.38
07.07.2020 12:30:00,17.91
07.07.2020 12:40:00,17.97
07.07.2020 12:50:00,18.09
07.07.2020 13:00:00,18.31
07.07.2020 13:10:00,17.87
07.07.2020 13:20:00,18.18
07.07.2020 13:30:00,18.6
07.07.2020 13:40:00,18.14
07.07.2020 13:50:00,18.21
07.07.2020 14:00:00,18.56
07.07.2020 14:10:00,18.74
07.07.2020 14:20:00,19.06
07.07.2020 14:30:00,18.98
07.07.2020 14:40:00,19
07.07.2020 14:50:00,18.96
07.07.2020 15:00:00,19.04
07.07.2020 15:10:00,19.11
07.07.2020 15:20:00,19.12
07.07.2020 15:30:00,19.49
07.07.2020 15:40:00,19.53
07.07.2020 15:50:00,19.63
07.07.2020 16:00:00,19.67
07.07.2020 16:10:00,19.74
07.07.2020 16:20:00,19.52
07.07.2020 16:30:00,19.4
07.07.2020 16:40:00,19.26
07.07.2020 16:50:00,19.4
07.07.2020 17:00:00,19.38
07.07.2020 17:10:00,19.27
07.07.2020 17:20:00,19.27
07.07.2020 17:30:00,19.36
07.07.2020 17:40:00,19.91
07.07.2020 17:50:00,20.34
07.07.2020 18:00:00,20.14
07.07.2020 18:10:00,20.17
07.07.2020 18:20:00,19.99
07.07.2020 18:30:00,19.84
07.07.2020 18:40:00,19.7
07.07.2020 18:50:00,19.26
07.07.2020 19:00:00,18.83
07.07.2020 19:10:00,18.6
07.07.2020 19:20:00,18.37
07.07.2020 19:30:00,18.15
07.07.2020 19:40:00,17.98
07.07.2020 19:50:00,17.88
07.07.2020 20:00:00,17.79
07.07.2020 20:10:00,17.69
07.07.2020 20:20:00,17.56
07.07.2020 20:30:00,17.39
07.07.2020 20:40:00,17.22
07.07.2020 20:50:00,17.16
07.07.2020 21:00:00,17.08
07.07.2020 21:10:00,16.73
07.07.2020 21:20:00,16.56
07.07.2020 21:30:00,16.59
07.07.2020 21:40:00,16.89
07.07.2020 21:50:00,16.53
07.07.2020 22:00:00,16.18
07.07.2020 22:10:00,15.95
07.07.2020 22:20:00,15.75
07.07.2020 22:30:00,15.63
07.07.2020 22:40:00,15.56
07.07.2020 22:50:00,15.51
07.07.2020 23:00:00,15.46
07.07.2020 23:10:00,15.37
07.07.2020 23:20:00,15.2
07.07.2020 23:30:00,15
07.07.2020 23:40:00,14.86
07.07.2020 23:50:00,14.69
08.07.2020 00:00:00,14.54
08.07.2020 00:10:00,14.48
08.07.2020 00:20:00,14.37
08.07.2020 00:30:00,14.2
08.07.2020 00:40:00,13.94
08.07.2020 00:50:00,13.67
08.07.2020 01:00:00,13.59
08.07.2020 01:10:00,13.36
08.07.2020 01:20:00,13.13
08.07.2020 01:30:00,12.92
08.07.2020 01:40:00,12.88
08.07.2020 01:50:00,13
08.07.2020 02:00:00,13.1
08.07.2020 02:10:00,13.07
08.07.2020 02:20:00,12.82
08.07.2020 02:30:00,12.6
08.07.2020 02:40:00,12.4
08.07.2020 02:50:00,12.16
08.07.2020 03:00:00,11.97
08.07.2020 03:10:00,11.97
08.07.2020 03:20:00,12.04
08.07.2020 03:30:00,12.06
08.07.2020 03:40:00,12.04
08.07.2020 03:50:00,12.03
08.07.2020 04:00:00,11.93
08.07.2020 04:10:00,11.93
08.07.2020 04:20:00,11.96
08.07.2020 04:30:00,11.92
08.07.2020 04:40:00,11.92
08.07.2020 04:50:00,11.79
08.07.2020 05:00:00,11.78
08.07.2020 05:10:00,11.84
08.07.2020 05:20:00,11.78
08.07.2020 05:30:00,11.81
08.07.2020 05:40:00,11.84
08.07.2020 05:50:00,11.85
08.07.2020 06:00:00,11.91
08.07.2020 06:10:00,12
08.07.2020 06:20:00,12.04
08.07.2020 06:30:00,12.13
08.07.2020 06:40:00,12.2
08.07.2020 06:50:00,12.26
08.07.2020 07:00:00,12.43
08.07.2020 07:10:00,12.46
08.07.2020 07:20:00,12.37
08.07.2020 07:30:00,12.47
08.07.2020 07:40:00,12.55
08.07.2020 07:50:00,12.68
08.07.2020 08:00:00,12.62
08.07.2020 08:10:00,12.64
08.07.2020 08:20:00,12.62
08.07.2020 08:30:00,12.71
08.07.2020 08:40:00,12.83
08.07.2020 08:50:00,12.96
08.07.2020 09:00:00,13.06
08.07.2020 09:10:00,13.19
08.07.2020 09:20:00,13.49
08.07.2020 09:30:00,13.63
08.07.2020 09:40:00,13.59
08.07.2020 09:50:00,13.49
08.07.2020 10:00:00,13.33
08.07.2020 10:10:00,13.08
08.07.2020 10:20:00,13.01
08.07.2020 10:30:00,12.84
08.07.2020 10:40:00,12.74
08.07.2020 10:50:00,12.75
08.07.2020 11:00:00,12.85
08.07.2020 11:10:00,13.02
08.07.2020 11:20:00,13.29
08.07.2020 11:30:00,13.36
08.07.2020 11:40:00,13.43
08.07.2020 11:50:00,13.43
08.07.2020 12:00:00,13.39
08.07.2020 12:10:00,13.49
08.07.2020 12:20:00,13.6
08.07.2020 12:30:00,13.69
08.07.2020 12:40:00,13.97
08.07.2020 12:50:00,14.16
08.07.2020 13:00:00,14.31
08.07.2020 13:10:00,14.32
08.07.2020 13:20:00,14.53
08.07.2020 13:30:00,14.51
08.07.2020 13:40:00,14.6
08.07.2020 13:50:00,14.77
08.07.2020 14:00:00,14.75
08.07.2020 14:10:00,14.68
08.07.2020 14:20:00,14.47
08.07.2020 14:30:00,14.5
08.07.2020 14:40:00,14.68
08.07.2020 14:50:00,14.69
08.07.2020 15:00:00,14.62
08.07.2020 15:10:00,14.65
08.07.2020 15:20:00,14.73
08.07.2020 15:30:00,14.84
08.07.2020 15:40:00,14.98
08.07.2020 15:50:00,15.15
08.07.2020 16:00:00,15.12
08.07.2020 16:10:00,15.26
08.07.2020 16:20:00,15.47
08.07.2020 16:30:00,15.83
08.07.2020 16:40:00,16.12
08.07.2020 16:50:00,16.15
08.07.2020 17:00:00,16.07
08.07.2020 17:10:00,16.13
08.07.2020 17:20:00,16.28
08.07.2020 17:30:00,16.25
08.07.2020 17:40:00,16.3
08.07.2020 17:50:00,16.52
08.07.2020 18:00:00,16.9
08.07.2020 18:10:00,17.07
08.07.2020 18:20:00,16.92
08.07.2020 18:30:00,16.66
08.07.2020 18:40:00,16.45
08.07.2020 18:50:00,16.58
08.07.2020 19:00:00,16.06
08.07.2020 19:10:00,15.74
08.07.2020 19:20:00,15.66
08.07.2020 19:30:00,15.53
08.07.2020 19:40:00,15.4
08.07.2020 19:50:00,15.33
08.07.2020 20:00:00,15.12
08.07.2020 20:10:00,15.02
08.07.2020 20:20:00,15.01
08.07.2020 20:30:00,14.87
08.07.2020 20:40:00,14.5
08.07.2020 20:50:00,14.27
08.07.2020 21:00:00,14.38
08.07.2020 21:10:00,14.23
08.07.2020 21:20:00,14.17
08.07.2020 21:30:00,13.99
08.07.2020 21:40:00,13.7
08.07.2020 21:50:00,13.5
08.07.2020 22:00:00,13.58
08.07.2020 22:10:00,13.43
08.07.2020 22:20:00,13.37
08.07.2020 22:30:00,13.34
08.07.2020 22:40:00,13.16
08.07.2020 22:50:00,12.95
08.07.2020 23:00:00,12.7
08.07.2020 23:10:00,12.71
08.07.2020 23:20:00,12.54
08.07.2020 23:30:00,12.46
08.07.2020 23:40:00,12.58
08.07.2020 23:50:00,12.67
09.07.2020 00:00:00,12.64
09.07.2020 00:10:00,12.55
09.07.2020 00:20:00,12.38
09.07.2020 00:30:00,12.31
09.07.2020 00:40:00,12.29
09.07.2020 00:50:00,12.15
09.07.2020 01:00:00,12.12
09.07.2020 01:10:00,12.05
09.07.2020 01:20:00,12.09
09.07.2020 01:30:00,12.09
09.07.2020 01:40:00,12.24
09.07.2020 01:50:00,12.39
09.07.2020 02:00:00,12.38
09.07.2020 02:10:00,12.24
09.07.2020 02:20:00,12.17
09.07.2020 02:30:00,12.23
09.07.2020 02:40:00,12.34
09.07.2020 02:50:00,12.5
09.07.2020 03:00:00,12.6
09.07.2020 03:10:00,12.6
09.07.2020 03:20:00,12.65
09.07.2020 03:30:00,12.66
09.07.2020 03:40:00,12.57
09.07.2020 03:50:00,12.57
09.07.2020 04:00:00,12.59
09.07.2020 04:10:00,12.53
09.07.2020 04:20:00,12.67
09.07.2020 04:30:00,12.78
09.07.2020 04:40:00,12.85
09.07.2020 04:50:00,12.92
09.07.2020 05:00:00,12.98
09.07.2020 05:10:00,12.99
09.07.2020 05:20:00,12.98
09.07.2020 05:30:00,12.86
09.07.2020 05:40:00,12.76
09.07.2020 05:50:00,12.79
09.07.2020 06:00:00,12.83
09.07.2020 06:10:00,12.91
09.07.2020 06:20:00,13.1
09.07.2020 06:30:00,13.19
09.07.2020 06:40:00,13.27
09.07.2020 06:50:00,13.36
09.07.2020 07:00:00,13.54
09.07.2020 07:10:00,13.77
09.07.2020 07:20:00,13.95
09.07.2020 07:30:00,14.2
09.07.2020 07:40:00,14.46
09.07.2020 07:50:00,14.82
09.07.2020 08:00:00,15.05
09.07.2020 08:10:00,14.97
09.07.2020 08:20:00,14.98
09.07.2020 08:30:00,15.15
09.07.2020 08:40:00,15.48
09.07.2020 08:50:00,15.6
09.07.2020 09:00:00,15.72
09.07.2020 09:10:00,15.87
09.07.2020 09:20:00,16.2
09.07.2020 09:30:00,16.47
09.07.2020 09:40:00,16.71
09.07.2020 09:50:00,16.87
09.07.2020 10:00:00,17
09.07.2020 10:10:00,17.49
09.07.2020 10:20:00,17.86
09.07.2020 10:30:00,18.32
09.07.2020 10:40:00,18.49
09.07.2020 10:50:00,18.66
09.07.2020 11:00:00,18.72
09.07.2020 11:10:00,18.77
09.07.2020 11:20:00,19.02
09.07.2020 11:30:00,19.28
09.07.2020 11:40:00,19.45
09.07.2020 11:50:00,19.69
09.07.2020 12:00:00,19.87
09.07.2020 12:10:00,20.27
09.07.2020 12:20:00,20.69
09.07.2020 12:30:00,21.16
09.07.2020 12:40:00,21.51
09.07.2020 12:50:00,21.9
09.07.2020 13:00:00,22.13
09.07.2020 13:10:00,22.04
09.07.2020 13:20:00,22.74
09.07.2020 13:30:00,22.83
09.07.2020 13:40:00,22.61
09.07.2020 13:50:00,22.5
09.07.2020 14:00:00,22.77
09.07.2020 14:10:00,23.18
09.07.2020 14:20:00,23.33
09.07.2020 14:30:00,23.88
09.07.2020 14:40:00,23.61
09.07.2020 14:50:00,23.55
09.07.2020 15:00:00,23.58
09.07.2020 15:10:00,23.76
09.07.2020 15:20:00,23.9
09.07.2020 15:30:00,24.45
09.07.2020 15:40:00,24.57
09.07.2020 15:50:00,24.42
09.07.2020 16:00:00,24.43
09.07.2020 16:10:00,24.37
09.07.2020 16:20:00,24.44
09.07.2020 16:30:00,24.55
09.07.2020 16:40:00,24.49
09.07.2020 16:50:00,24.51
09.07.2020 17:00:00,25.07
09.07.2020 17:10:00,25.06
09.07.2020 17:20:00,24.65
09.07.2020 17:30:00,24.52
09.07.2020 17:40:00,24.45
09.07.2020 17:50:00,24.78
09.07.2020 18:00:00,25.19
09.07.2020 18:10:00,25.51
09.07.2020 18:20:00,25.51
09.07.2020 18:30:00,25.42
09.07.2020 18:40:00,25.08
09.07.2020 18:50:00,24.71
09.07.2020 19:00:00,24.46
09.07.2020 19:10:00,24.38
09.07.2020 19:20:00,24.17
09.07.2020 19:30:00,23.86
09.07.2020 19:40:00,23.76
09.07.2020 19:50:00,23.64
09.07.2020 20:00:00,23.54
09.07.2020 20:10:00,23.46
09.07.2020 20:20:00,23.36
09.07.2020 20:30:00,23.31
09.07.2020 20:40:00,23.21
